sensor_1,sensor_2,sensor_3,sensor_4,timestamp,is_anomaly
4.438490718404934,3.48166402526809,-9.76343351540628,17.72091860452062,2024-01-01 01:10:00,0.0
5.083578740042574,2.84686065265107,-9.083130623345804,19.646900582034036,2024-01-01 01:11:00,0.0
4.353244646954353,4.9913037430896035,-8.99782610829835,20.794155198981336,,0.0
5.209904138296018,4.502156174838706,-10.17514714956812,20.088993671424074,2024-01-01 01:13:00,0.0
3.1739596088554496,4.999603122149519,-10.600395495297628,21.373746837944335,2024-01-01 01:14:00,0.0
4.9508562495830795,3.809688835399224,-9.762561817773184,21.594033409667748,2024-01-01 01:15:00,0.0
4.639322140333963,3.5008607848914886,-8.435370594971397,17.28082602840207,2024-01-01 01:16:00,0.0
4.502007105541649,3.1163479215129093,-8.761907198347727,22.562155089432988,2024-01-01 01:17:00,0.0
4.752919709921076,4.589897079719722,-9.011580166155989,,2024-01-01 01:18:00,0.0
3.7685975793789446,3.2268469756824736,-9.17326927418105,18.808190988270486,2024-01-01 01:19:00,0.0
4.707700797098397,6.150302696476626,-8.898376265270079,18.80175521458892,2024-01-01 01:20:00,0.0
5.051057543009196,3.028329827880019,-9.479443565330103,21.617152811981168,2024-01-01 01:21:00,0.0
5.666220437853673,,-12.373628622901686,,,0.0
4.722715944258085,5.969471793177964,-11.180859621254589,18.672896711324587,2024-01-01 01:23:00,0.0
4.631985214911014,5.034008532611438,-9.386170674092039,19.152081685112925,2024-01-01 01:24:00,0.0
4.839535635711444,4.642207112711097,-9.998570533697752,16.410616682168246,2024-01-01 01:25:00,0.0
5.602096396666101,3.528972485212871,-11.065223902616525,18.315672472097027,2024-01-01 01:26:00,0.0
5.3625489810369364,3.145913055500018,-11.202324425006747,17.5208329026938,2024-01-01 01:27:00,0.0
,5.327257229673904,-11.38982830873552,19.461661339008216,,0.0
5.561745559624018,6.092173498606803,-10.39430973157256,21.328386540547186,2024-01-01 01:29:00,0.0
5.406806724463986,4.175285271851926,-10.339670289927522,21.107751801866453,2024-01-01 01:30:00,0.0
5.895535016535202,3.502468345808627,-11.132293120298705,22.513500995093167,2024-01-01 01:31:00,0.0
5.112916920404015,2.210036432555569,-12.450702570856754,22.067951634593243,2024-01-01 01:32:00,0.0
5.352627632985418,3.713394393166814,-11.58506838603708,18.942806570163246,2024-01-01 01:33:00,0.0
5.3727020883158,4.605729191673251,-10.98555714487283,20.038142801507426,2024-01-01 01:34:00,0.0
4.889076304455246,6.343005670277991,-9.924997266781011,19.934887811557164,2024-01-01 01:35:00,0.0
5.820749629799853,5.440778404516029,-10.893184017502104,15.697894634556226,2024-01-01 01:36:00,0.0
5.854848892035853,5.095754692976123,,17.565480926180513,2024-01-01 01:37:00,0.0
5.778283762543905,4.412833018163191,-10.798441625031012,19.665426645697774,,0.0
5.709611229998188,4.251325807717766,,19.654207129718383,,0.0
5.170167151899525,6.260930178983731,-11.998423370826435,21.024650108410334,2024-01-01 01:40:00,0.0
5.718245540227913,5.076061264491604,-12.788754752524904,20.927283259071697,,0.0
5.807692572311804,2.7920082531658577,-11.227731822076944,16.45861499580053,2024-01-01 01:42:00,0.0
5.628156782279437,4.239598710033185,-10.396367567600954,,2024-01-01 01:43:00,0.0
5.99866012111305,4.072692162394743,-10.942587983088137,20.35717441290753,2024-01-01 01:44:00,0.0
6.331095964937035,4.401651796465691,-11.461425025909826,,2024-01-01 01:45:00,0.0
7.121689081508608,5.527069324858454,-11.360802915074384,22.133731175283177,2024-01-01 01:46:00,0.0
6.315166711297045,4.872189482138636,-10.846661924313661,19.714234054424058,2024-01-01 01:47:00,0.0
6.405688808268387,4.917475210837305,-9.595082541630966,22.49117647396016,2024-01-01 01:48:00,0.0
6.288478661248161,6.321748423246471,-10.05131654623946,18.221199092213908,2024-01-01 01:49:00,0.0
5.414854289837376,4.324975163856755,-11.663101609726663,18.10852375925556,2024-01-01 01:50:00,0.0
6.409269594041236,6.898021198533376,-11.506132982677903,20.857544380271083,2024-01-01 01:51:00,0.0
6.500674720664956,4.374122129668255,-11.963563820186298,19.26246490938964,2024-01-01 01:52:00,0.0
7.749958309251431,5.145456920302142,-13.264197524934746,20.523265129237938,2024-01-01 01:53:00,0.0
6.4696770751390025,4.785103533080489,-12.966528609621951,23.985964239688983,2024-01-01 01:54:00,0.0
6.763892324403325,5.19899264007335,-13.179642363714741,20.786990147007952,2024-01-01 01:55:00,0.0
6.642762789489895,,-12.873130157244947,20.424339077728238,2024-01-01 01:56:00,0.0
6.122516746557434,5.5255903249953775,-13.767574357432128,18.261559242696304,2024-01-01 01:57:00,0.0
7.324739488467754,4.345550715095283,-13.280863827106629,16.600040386751306,2024-01-01 01:58:00,0.0
7.175500303567578,3.9818798238554987,-14.597962023861607,19.854906769452977,2024-01-01 01:59:00,0.0
7.24098703280841,7.613305433047069,-15.42569341355819,22.133740493216393,2024-01-01 02:00:00,0.0
6.436444356476115,4.630700443429534,-15.668607644645467,19.35412398587865,2024-01-01 02:01:00,0.0
7.637930213596098,5.817659801874933,-13.926789229685753,20.802924998410738,2024-01-01 02:02:00,0.0
6.280728658538586,3.5137796358933038,-13.141963861137258,22.852994545437166,2024-01-01 02:03:00,0.0
7.319928244888628,4.843992501114403,-12.064771356869468,22.80303262646072,2024-01-01 02:04:00,0.0
,4.997800616017557,-10.647694323526324,20.857631775203565,2024-01-01 02:05:00,0.0
6.620088609527509,5.598420290946913,-7.0448621877154505,20.340212957314687,2024-01-01 02:06:00,0.0
6.876215965416925,2.402966805424561,-7.003273120157017,16.96273390199385,2024-01-01 02:07:00,
7.252915931422891,5.290587976281277,-5.582872197027161,18.73961071164612,2024-01-01 02:08:00,0.0
6.994793474812366,3.9729433276621937,-4.57023694262522,,2024-01-01 02:09:00,0.0
6.514354558681048,5.444479353336281,-3.574204439317694,18.295336777131695,2024-01-01 02:10:00,0.0
7.366834949628615,4.080465304464907,,20.49690652590553,2024-01-01 02:11:00,
,4.257185349790281,-2.2192778522619894,23.8232963669722,2024-01-01 02:12:00,0.0
7.654213942704982,4.834127474513233,-2.717962876198369,23.035523185323232,2024-01-01 02:13:00,0.0
6.99969933712492,4.0497270829968475,-2.398197362716507,20.487759723662414,2024-01-01 02:14:00,0.0
8.276077898813364,4.620039059837034,-2.5808971346383944,21.558868144049658,2024-01-01 02:15:00,0.0
7.1508871611929195,3.894931359939941,-2.262396281640221,18.542791369287762,2024-01-01 02:16:00,0.0
7.422588394784381,3.247088271990842,-0.6996474965872097,22.928178701337604,2024-01-01 02:17:00,0.0
8.031183718799314,6.0893867734687,,16.876066808109638,2024-01-01 02:18:00,0.0
7.049497909876521,3.7657729798220987,,,2024-01-01 02:19:00,0.0
7.8188623950599565,4.8727553660354594,-1.3081621783606416,20.99117942039955,2024-01-01 02:20:00,0.0
8.398601979128552,5.793166343415019,-1.5364806043858108,18.48828122649115,2024-01-01 02:21:00,0.0
6.980881398389621,4.413396515324925,-3.4504864323992983,19.582426486524124,2024-01-01 02:22:00,0.0
7.916225035032033,4.190468464187347,-4.030614075098238,17.73149459368788,2024-01-01 02:23:00,0.0
7.9928257184904,5.228396753240792,-3.3432408328607335,17.816719904395537,2024-01-01 02:24:00,0.0
8.292461559645558,6.105849628370308,-1.905694081928087,16.81789199875214,2024-01-01 02:25:00,0.0
7.3214286310393115,3.8035929290799007,-3.0603126494658137,21.535027804401423,2024-01-01 02:26:00,0.0
7.3177160888435715,4.80699052591299,-4.2195950486966565,22.410689938853363,2024-01-01 02:27:00,0.0
8.276640631517214,3.2081143501195517,-4.189361245979321,15.676384272373149,2024-01-01 02:28:00,0.0
8.201571193727814,4.530121720051024,-6.264956310857158,23.67661103230301,2024-01-01 02:29:00,0.0
8.215416368922412,4.939487266013844,-6.709926513844286,19.97598352672632,2024-01-01 02:30:00,0.0
8.300165749079428,,-8.445968573395678,20.579706409753676,2024-01-01 02:31:00,0.0
7.823380146382593,4.409960845639091,-7.076907273553213,17.055174328829846,2024-01-01 02:32:00,0.0
8.315647941835024,3.4384425199619195,-7.846238427903618,22.64165150032973,2024-01-01 02:33:00,0.0
8.381862212933616,4.902723323664554,-6.193404241564591,20.40050018633367,2024-01-01 02:34:00,0.0
7.913630033732435,5.859576678324407,-5.079882888106251,22.2776524795426,2024-01-01 02:35:00,0.0
9.238846247530503,3.6842421644018266,-5.726200185803668,22.441716641295486,2024-01-01 02:36:00,0.0
8.577700796587607,4.135487470276969,-6.798159822649746,22.66974884544254,2024-01-01 02:37:00,0.0
7.779628651820093,5.23675210955877,-6.991705571817334,18.703438448295593,2024-01-01 02:38:00,0.0
8.737722627298604,5.921620572747714,-7.096352196075538,19.58407598421359,2024-01-01 02:39:00,0.0
7.955938419906491,3.1909454501211663,-6.750205252123136,18.77659585054097,2024-01-01 02:40:00,0.0
8.870321662722057,4.489241520415907,-7.526748541653315,21.790192925482565,2024-01-01 02:41:00,0.0
9.08924260745062,4.914337943075845,-6.780353668131111,20.66577845872748,2024-01-01 02:42:00,0.0
8.132433157817095,4.501625853438876,-6.515025613131211,22.138289728026475,2024-01-01 02:43:00,0.0
9.056954626558682,2.09866406529768,-6.8554207698470755,22.225477606114463,2024-01-01 02:44:00,0.0
8.813810733507685,5.04762340952809,-7.5674614252650985,16.545481018122185,2024-01-01 02:45:00,0.0
9.050264251925599,6.036255124438272,-7.752346408363785,22.701540261107745,,0.0
9.619103502971875,4.60327883713368,-8.569247660191355,21.901721915531436,2024-01-01 02:47:00,0.0
8.579143488693822,3.4245272276739973,-8.510808965307767,19.261550233629006,,0.0
,3.9108451626091747,-8.425370280087858,20.699585533059256,2024-01-01 02:49:00,0.0
8.318309585625874,6.1615526951656685,,19.75266085683459,2024-01-01 02:50:00,0.0
8.385257959422844,5.268602741071267,-6.397420586939665,21.23211135726235,2024-01-01 02:51:00,0.0
8.78436140964248,4.965006114363392,-6.529865306639238,19.257207238590247,2024-01-01 02:52:00,
9.022889100732874,4.647075571676514,-5.525267439514755,20.957854482338217,2024-01-01 02:53:00,0.0
9.019709887800454,3.5945591413949485,-5.295680042539053,20.134610609318703,2024-01-01 02:54:00,0.0
9.323656866401691,4.0195137912189685,,19.13561219300939,2024-01-01 02:55:00,0.0
8.94491518745159,4.105912188675869,-5.65308361438874,20.380272489804117,2024-01-01 02:56:00,0.0
9.693177406431017,4.69652630930362,-5.711910023556791,25.412939146977514,2024-01-01 02:57:00,
8.861724099044732,5.618361054949998,-5.432142315828575,18.628926740348636,2024-01-01 02:58:00,0.0
10.38142417697684,5.189649644628245,,19.50011281747686,2024-01-01 02:59:00,0.0
9.3611041985427,2.613181858082905,-7.856803464492511,18.663775200733937,2024-01-01 03:00:00,0.0
8.646265467203028,4.217207523958288,-7.202506071018236,18.873567228944832,2024-01-01 03:01:00,0.0
8.5656134578194,4.690020248848417,-6.304382238436977,21.631548706770715,2024-01-01 03:02:00,0.0
9.368152081656621,4.531566057265547,-5.558746405634174,21.431764919272137,2024-01-01 03:03:00,0.0
9.04068033354625,3.2423318234034504,-5.403774387077702,19.98827299335738,2024-01-01 03:04:00,0.0
9.534546503885856,6.743952352875421,-4.636549759624413,22.052593170538223,2024-01-01 03:05:00,0.0
9.438937285945476,2.5104605621084164,-3.9231207336072704,21.58688659098862,2024-01-01 03:06:00,0.0
9.190312942372712,2.6614899393803757,-3.135491374652316,19.67533162794757,2024-01-01 03:07:00,0.0
8.827375209310379,3.9348449302558226,-3.9950321959944293,16.932270516411588,2024-01-01 03:08:00,0.0
8.517027921003681,5.7740695840278775,-5.091983993149061,21.659566015898005,2024-01-01 03:09:00,0.0
9.074507382849005,2.7765406789392713,-5.480553239901331,20.33932924200395,2024-01-01 03:10:00,0.0
9.748910521743845,3.3018356749581304,-5.497937349443987,,2024-01-01 03:11:00,0.0
9.450336296631221,4.5993530101869515,-5.739858476576276,19.06790395998057,2024-01-01 03:12:00,0.0
8.742629478125929,3.4580666238770488,-7.6165488079141515,21.489297898232632,,0.0
9.47392903946433,3.094675953316927,,20.696992504857,2024-01-01 03:14:00,
9.601466379406672,3.9477528506301693,-6.168902184664745,19.526343914395408,2024-01-01 03:15:00,0.0
8.987976640828078,3.606974796683096,-5.996197768087791,17.549090905562178,2024-01-01 03:16:00,0.0
9.527493304770813,4.316736851088464,-4.751648777324732,22.13585820376015,2024-01-01 03:17:00,0.0
9.500087409170444,4.52912037753839,-7.096621046845938,21.209810446311753,2024-01-01 03:18:00,0.0
8.919476300987634,3.495527975292955,,20.51080579989119,2024-01-01 03:19:00,
9.689458843125676,3.4306589868406756,-7.995432192337454,,2024-01-01 03:20:00,0.0
9.810185678356305,3.3029744993974717,-8.331742237788099,19.92421148576788,2024-01-01 03:21:00,0.0
,3.5274753022830696,-8.505228828502052,19.517592593048672,2024-01-01 03:22:00,0.0
10.094021541605755,3.042548720312405,,18.763008629891317,2024-01-01 03:23:00,0.0
8.896383206195214,2.935363251349057,-6.384635154329985,21.508470557128568,2024-01-01 03:24:00,
9.13402433681187,4.080761095722226,-5.4265998857011555,21.429720068334554,2024-01-01 03:25:00,0.0
9.877794349465187,4.347989330161523,-5.379479613890232,20.873649434384777,2024-01-01 03:26:00,0.0
9.8941297583562,1.271644724274112,-6.778852660035733,22.075781829535487,2024-01-01 03:27:00,0.0
9.911340231485763,2.7361371599193722,-8.85854969518174,17.955402971932315,2024-01-01 03:28:00,0.0
11.596380622951711,1.983942274296223,-10.387957418413372,19.092691886461388,2024-01-01 03:29:00,0.0
9.971276866632895,2.3077969040225037,-10.028191714247352,,2024-01-01 03:30:00,0.0
10.269048784991359,2.9670358705619835,-9.996422001549718,18.75599596154417,2024-01-01 03:31:00,0.0
10.19331821089334,3.1793376746499082,-10.206585649105724,21.454338443407085,2024-01-01 03:32:00,0.0
10.056680735474165,2.3427896368388166,-10.57516255584586,18.95559830373661,2024-01-01 03:33:00,0.0
9.587634105545598,0.4862384985318615,-8.563440980403113,22.59674000889351,2024-01-01 03:34:00,0.0
10.138652229634106,1.3788508772491848,-9.386344571379588,18.13768119649962,2024-01-01 03:35:00,0.0
,,-8.45852511526353,24.263967299001234,,0.0
9.667399739884717,,-8.456612179242537,24.058594711204847,2024-01-01 03:37:00,0.0
9.555868749927917,3.362295485868014,,19.81049370736931,2024-01-01 03:38:00,0.0
9.851842244126502,2.6391254682535465,-7.340914142411789,22.292340901851496,2024-01-01 03:39:00,0.0
10.98020179062364,3.376798844953411,-5.878383759720344,19.199143878982785,2024-01-01 03:40:00,0.0
8.900819453657423,1.8044902066852937,-6.1179332166051825,22.02657299646269,2024-01-01 03:41:00,0.0
10.188773440479311,-0.11619080815031957,-5.31873049736304,19.64804333708646,2024-01-01 03:42:00,0.0
9.050088015895156,2.3174603641214304,-4.954839135212986,17.429120202983032,2024-01-01 03:43:00,0.0
9.630893509183965,3.1033711730743896,-4.947401996403071,12.934363624642202,2024-01-01 03:44:00,0.0
10.421358704435061,2.6948067773881585,-4.743147053746045,19.46257310785878,2024-01-01 03:45:00,0.0
9.918657456926873,,-5.431155868590883,20.558125017370585,2024-01-01 03:46:00,0.0
9.356888797061856,1.738857387812529,-5.737255261921968,22.660632852072432,2024-01-01 03:47:00,0.0
9.54696240233653,1.059923408806703,-6.317890541674674,20.07325006430278,2024-01-01 03:48:00,0.0
10.252875185162404,0.7139410672601132,-5.4165138252457545,22.005820269435176,2024-01-01 03:49:00,0.0
9.555963697286211,2.428838007004125,-5.511714940786817,19.092116905556946,2024-01-01 03:50:00,0.0
10.037055340489125,0.21596267385346102,-6.809428965401855,19.32544206093711,2024-01-01 03:51:00,0.0
9.958899025151991,0.4595373741652923,-7.532866188564943,22.10807136505717,2024-01-01 03:52:00,0.0
9.61720773016708,0.18900991613788864,-10.73213083377712,15.070651030661455,2024-01-01 03:53:00,0.0
,-0.2576976207270114,-11.226623435659269,20.025967657805833,2024-01-01 03:54:00,0.0
10.272579157189806,1.3183208647712263,-11.188978370562118,19.20007730088827,2024-01-01 03:55:00,0.0
8.948764798102921,2.2726183433583573,-11.325114219429093,22.72122240970457,2024-01-01 03:56:00,0.0
10.059886437725012,0.8653090697291533,-9.3449598678977,18.94350741004036,2024-01-01 03:57:00,0.0
9.640695770221946,-0.5166198549603809,-8.770053826982663,21.033169939140187,2024-01-01 03:58:00,0.0
10.402341731010365,1.7678959931652198,-8.239601973893512,21.84303393866939,2024-01-01 03:59:00,0.0
9.584006915066366,2.552367921856494,-9.88287100846379,17.01480801173918,2024-01-01 04:00:00,0.0
9.9266472803563,0.15903960022081254,-10.247513062580921,19.721259383452196,2024-01-01 04:01:00,0.0
10.239863205550403,0.26525430753835666,-10.734175869904616,19.136727131828124,2024-01-01 04:02:00,0.0
10.423206943866306,1.1979166128371102,-11.520257068712624,21.892586493659188,2024-01-01 04:03:00,0.0
9.392746522878003,2.2425077754247145,-12.32013773422597,21.350163681624387,2024-01-01 04:04:00,0.0
9.827814985736842,0.03911845192134178,-14.128260688167593,19.533595939881636,2024-01-01 04:05:00,0.0
9.759369237252523,-0.8352281900993567,-15.404113892848923,17.905183899167895,2024-01-01 04:06:00,0.0
9.671558907521234,1.0668695196220792,-14.530020490083974,22.07629339204018,2024-01-01 04:07:00,0.0
10.88193756217871,1.1727185503589883,-14.672935182077156,19.864694446802435,2024-01-01 04:08:00,0.0
10.20229346404185,0.317961649851991,-15.17933760035149,16.763246868665075,2024-01-01 04:09:00,0.0
9.369558022832477,-0.30813325965745003,-15.184748935004198,16.935239202060153,2024-01-01 04:10:00,0.0
10.458733582088758,1.1825485315752833,-14.017358256303046,20.875266860145953,2024-01-01 04:11:00,0.0
11.060288540544477,0.6543855273312764,-14.01314773542726,17.448387614468963,2024-01-01 04:12:00,0.0
10.514456154083662,-0.7038864302531666,-13.472773604496222,,2024-01-01 04:13:00,0.0
9.237156909855994,0.0518731404068244,-14.31937844688448,18.125859431281338,,0.0
9.752948567224191,-1.4106601296712133,-14.938008397631199,19.999278549285446,2024-01-01 04:15:00,0.0
10.626350300999203,0.5652564287982562,-14.584031512567524,20.31822393232061,2024-01-01 04:16:00,0.0
9.636494613971855,-0.44448955213657043,-12.69137780423041,18.54124452152631,2024-01-01 04:17:00,0.0
10.209279280133288,-0.6795194066408108,-11.261602944715536,15.520345938844063,2024-01-01 04:18:00,0.0
10.37133252780442,-0.3381564095198424,-10.678774875259396,20.381790195232455,2024-01-01 04:19:00,0.0
9.516802048493675,-0.32635846849127137,-10.527341115098679,18.493520019795483,,0.0
9.946362385581352,0.4669786081423717,-9.126271759471507,20.233076855232888,2024-01-01 04:21:00,
8.350955332571603,0.1019625857214349,-8.331593436426383,19.755337895522583,2024-01-01 04:22:00,
9.454465459673154,-0.7065951047672203,-10.625255458797044,20.526582496143607,2024-01-01 04:23:00,0.0
9.835052015735146,0.15255285484261472,-11.679186306652266,,2024-01-01 04:24:00,0.0
9.331728055048377,-0.2711693192370108,-11.341045981294334,18.907633974545757,2024-01-01 04:25:00,0.0
10.76571582177882,-1.1591495388580713,-13.128013546845306,19.06231069131501,2024-01-01 04:26:00,0.0
9.227937214989671,-0.9177537078467586,-14.025602551602168,16.66840539449222,2024-01-01 04:27:00,0.0
9.716090861851592,-1.0015766935900268,-14.725417495260142,19.60963209780141,2024-01-01 04:28:00,0.0
9.994196334341183,-0.40823364194442024,-14.981583401505976,,,0.0
10.641783657677836,-1.3404720505459147,-15.269013609732184,19.033010244857945,2024-01-01 04:30:00,
9.195145235105347,-1.4236167178711172,-15.55813403689901,20.832861000810983,2024-01-01 04:31:00,0.0
10.486196133043993,0.8759976318473326,-14.732826519658698,19.644982949021617,2024-01-01 04:32:00,0.0
9.900877716536304,-0.21236083060277666,-14.998050385109233,17.39546752406202,2024-01-01 04:33:00,0.0
9.395763121855165,-1.9718085723103145,-15.382680517180466,20.623970142366208,2024-01-01 04:34:00,0.0
10.107935143083013,-0.6991439779325381,-16.73185262132398,19.588335732869965,2024-01-01 04:35:00,0.0
9.966389289865417,-1.21036798338087,-15.707506419338156,20.245515642818717,2024-01-01 04:36:00,0.0
9.556337512910584,-0.9955465473548397,-16.37900393328564,18.866100233579168,2024-01-01 04:37:00,0.0
9.880544387787063,-1.3078732913074795,-17.466034261286918,18.68919495401821,2024-01-01 04:38:00,0.0
9.641795251522417,-0.31341674808101705,-17.252943686417947,20.31482161510593,2024-01-01 04:39:00,0.0
9.879631179912511,-1.2150024187719437,-18.01988494880101,19.538800175915732,2024-01-01 04:40:00,0.0
10.141970511693865,-1.6799841758232912,-18.545837688595306,23.44855649833853,2024-01-01 04:41:00,0.0
10.591558931915145,-0.6326777572029934,-18.287377514276237,21.597461024322328,2024-01-01 04:42:00,0.0
9.166901293841297,-1.498247137480443,-18.61386013805579,,,0.0
10.839197923010069,-1.6663993256373628,-16.302250762755158,19.645038396997172,2024-01-01 04:44:00,0.0
8.783123719626223,-1.5298738553392488,-16.377079306074357,15.94795310304698,2024-01-01 04:45:00,0.0
